genre,duration,cast_popularity,director_experience,budget_million_usd,language,release_season,marketing_million_usd,sequel,rating
Sci-Fi,158,8.803926105008406,31,14.896628231062543,Korean,Festive,28.490110719091074,0,5.068661449122173
Comedy,119,9.565379938242673,34,26.03114033920718,Spanish,Off-Season,27.148730169313392,0,5.913891008086552
Comedy,129,7.420675642428216,32,123.01310423408337,Korean,Off-Season,20.453929421548224,0,5.269420331800129
Fantasy,95,4.939042671449928,2,143.17148551130202,Korean,Festive,27.7630715604772,1,4.088438062195248
Sci-Fi,127,4.294118663564941,20,188.50346703305271,Spanish,Winter,21.994795611508263,0,4.3455138243525555
Comedy,111,9.742935502879757,12,71.16130571941179,French,Winter,27.44105318873673,0,5.441924978872501
Action,104,7.118824523403451,30,11.6775813405294,English,Festive,45.29885936845519,1,5.3966970202091105
Action,90,6.640758945393795,31,106.84179438394983,Hindi,Winter,14.239097162805535,0,4.409519317388062
Fantasy,152,1.0051987370950815,3,217.58055994402835,Korean,Festive,43.412812558133275,0,3.09429565822201
Romance,95,9.870192108726402,7,114.6722711915813,English,Festive,49.80732059019397,0,6.140125667029702
Fantasy,102,4.040753496993556,14,27.491360887963427,Hindi,Festive,23.80336806730861,0,3.1996935342797124
Romance,124,5.521987777749436,32,160.09410610831446,Spanish,Off-Season,21.463886897070356,1,3.9896654123733133
Action,129,2.487794433089858,28,155.12406787766335,Hindi,Winter,42.4071533023627,0,4.5125060751210615
Action,129,9.686871812044918,12,123.70841595073097,French,Off-Season,4.784873571259719,0,5.43017868007744
Action,126,8.942880213461455,8,234.03704258192673,Hindi,Summer,45.13447717228408,0,6.796704504618213
Comedy,108,4.562660734984531,27,233.08561342742198,Korean,Off-Season,38.12685093298508,0,5.434494413983104
Thriller,138,8.175561524972677,5,11.024274348428861,Korean,Off-Season,36.04038592869929,0,4.4197588691420595
Sci-Fi,127,9.973801577111344,21,211.7432903307304,English,Festive,45.17682979001844,1,5.126100392218814
Sci-Fi,98,8.83990141293219,29,158.35713443040194,Hindi,Winter,32.83148828908083,1,6.028452219807639
Comedy,153,1.9247429056572918,4,179.0075329125561,French,Off-Season,22.462932145279286,1,2.692228252834665
Action,118,1.7160197116786908,6,67.37764540602043,Korean,Summer,35.19320006846099,0,2.720417310842312
Sci-Fi,141,4.107296258591478,10,206.47044190579598,French,Winter,36.186299920148976,0,4.332713343892902
Sci-Fi,98,5.399365635520728,4,246.20851743898785,English,Summer,30.371907636316802,0,4.9039067437729145
Action,102,3.099295872322588,17,159.19258141225964,English,Festive,48.76699134899384,0,4.1253347030058105
Fantasy,113,2.4251014963801882,9,29.722495418980998,Korean,Summer,3.6730039794107032,1,2.0663771540819234
Action,111,3.085609800753468,5,166.08016928669642,Spanish,Off-Season,24.829600906096644,0,2.6896610244027728
Thriller,142,9.619856688357924,6,225.92046781085656,English,Festive,19.34886388264598,0,5.996555110457857
Action,95,8.287091266498358,24,209.16130065463142,Korean,Festive,17.155833396540036,0,4.845023458703931
Fantasy,127,2.397180699057633,32,134.17481563984728,English,Winter,3.1356285952294707,0,2.668641144314885
Sci-Fi,106,4.866154194494894,23,52.23517100739636,Korean,Winter,8.206183441801095,0,2.8798468032271005
Comedy,133,8.596972321014661,3,40.45220744038451,French,Summer,38.74554118576127,0,5.378630007664884
Romance,128,3.4586526946947673,20,148.8189888372975,Hindi,Summer,18.00772299336606,0,2.438002862029228
Comedy,114,5.692912438880302,9,30.17968952044039,English,Winter,10.661377284164999,0,2.1081811542957296
Action,164,3.5970511625416144,16,114.49537971331966,Korean,Winter,31.85317888692978,1,4.430255345562538
Action,123,9.359714737128833,9,233.06118490076906,French,Winter,3.233429022441036,0,4.391496816890221
Thriller,144,5.601248982051297,7,139.19528926467282,Spanish,Winter,34.95498334620861,0,3.548774729703575
Comedy,100,3.77105318523129,13,78.79637530271796,French,Summer,43.25263018020525,0,3.7175303443754473
Sci-Fi,122,7.6356957357662605,2,52.905218894746795,Hindi,Festive,32.24198862908779,1,4.56882634937963
Thriller,125,3.123131074977943,6,184.77957769467864,Hindi,Winter,12.990394596282446,1,2.278029765220723
Comedy,126,3.3043938539216353,31,23.989859214763207,English,Festive,44.71393933031254,0,3.297425510850174
Romance,118,9.332786374579719,22,37.5036237177254,English,Summer,29.13558343849109,0,5.223445001596588
Comedy,109,9.020831784146134,26,151.8832371430899,English,Festive,32.41139096180393,0,6.500181456591509
Comedy,68,2.5778483764517715,23,8.879916012347568,Spanish,Festive,35.62901690201708,0,3.20032083189828
Romance,114,1.896953795431398,21,36.49896576860368,French,Summer,6.383504143555979,0,2.041923367131779
Comedy,107,8.918024124950193,17,227.51715247323054,Hindi,Festive,4.939122851266145,0,5.486244086831155
Fantasy,119,4.886170129376838,9,164.07978414721143,Hindi,Summer,14.902517623719179,1,3.1022445984098757
Thriller,139,7.932590994482543,14,28.982743673929622,Spanish,Festive,27.76849316557624,0,4.1935326298322115
Thriller,164,4.140625865165157,2,202.6655867671805,Spanish,Festive,11.10603873666705,0,4.135054051306799
Drama,134,1.556581712980153,12,227.1510308842154,French,Summer,34.94144593732844,0,2.4807190350644936
Fantasy,142,2.1108271118206745,9,37.97702536257141,Spanish,Festive,34.678876255731595,1,2.7165361206856997
Sci-Fi,135,5.192574376411046,2,135.20568936742603,Hindi,Festive,8.53103860760249,1,3.853510105212957
Comedy,137,7.698539102503389,18,122.03644593571954,French,Off-Season,40.56298872077472,0,5.961743116040605
Sci-Fi,135,9.206911011713661,3,111.14429039765102,English,Festive,12.45092777042531,0,5.312756521826396
Thriller,119,3.795646433206816,33,162.53773535046153,English,Festive,6.095432021786999,0,2.7292566742671327
Fantasy,118,4.7929219073518645,6,168.6788011021197,English,Off-Season,18.388292159992076,1,4.694044158471105
Comedy,130,7.415874522748224,2,39.41896793276538,Korean,Festive,2.3139676452075033,0,3.479785074039631
Action,157,7.21870060218831,2,101.79122512192635,Hindi,Summer,14.260098320778978,0,4.511056344946438
Fantasy,138,8.031158477003558,26,156.4825998248673,Hindi,Summer,12.825954957199007,0,5.338983244181776
Fantasy,153,7.73475603344764,24,187.14681828377724,Spanish,Off-Season,12.30792713454143,0,4.951370539554882
Sci-Fi,101,5.752763215385293,6,158.6616494462824,English,Off-Season,16.709251797680533,1,3.425552149581344
Thriller,129,7.811306989782748,21,148.4865630829438,French,Winter,20.03594911702844,0,4.0639177731288
Action,131,5.023895558137251,19,151.00138204625358,French,Winter,10.612275306120655,1,3.582453301550701
Romance,134,8.020656386778722,16,241.71810907450413,Hindi,Winter,40.05141108885554,1,4.79254338348982
Fantasy,100,5.141694840456155,27,148.09780079944412,Spanish,Summer,47.338175971466235,1,3.9393433814697296
Comedy,91,1.9974760152663709,31,22.95849318276099,Spanish,Festive,1.8458155707938833,0,3.16312467185257
Romance,86,8.286372724503767,22,182.19931390486965,Hindi,Winter,4.084878008828452,0,5.1544612650307355
Action,117,2.423346892041186,15,77.30713105982782,Korean,Off-Season,20.61307113100679,0,2.939535622465006
Action,167,5.894682243899907,2,223.11808666914686,Hindi,Winter,18.39587487514329,1,4.733750666715929
Sci-Fi,128,7.598439065947896,4,21.356900130387622,French,Off-Season,37.137753144132134,1,4.489682973388419
Fantasy,103,6.671789203036082,21,193.98137618150972,Korean,Summer,17.968943264102524,1,5.500093236955099
Comedy,130,6.047627774346466,1,118.43808728230904,French,Summer,49.71138138704976,0,3.397641105754606
Fantasy,119,9.791075742388227,13,218.20730502607063,Spanish,Winter,19.962405983390575,0,5.998373694454479
Comedy,127,3.374429142476168,21,58.77310359434872,Hindi,Festive,14.595273997594719,0,2.1669586480854557
Drama,116,5.510442140885431,13,193.80813367493428,Korean,Summer,29.276130947797594,0,4.982894470260092
Comedy,101,7.688221416116217,18,69.1093667169757,Korean,Off-Season,22.525925801052942,0,4.54628943109692
Thriller,115,9.825791776079338,26,186.69255255258767,Korean,Winter,15.05700121969628,0,5.6533004353332945
Thriller,137,3.129159627549766,8,90.34930363449928,Hindi,Summer,10.396271478062605,1,2.553135139947388
Action,130,1.3059915903741235,7,78.27102504708841,Spanish,Festive,44.872200769746854,0,3.535015468348312
Thriller,146,8.269862715298226,19,142.36092364251027,English,Winter,47.17679445741371,1,5.025504267791644
Drama,105,6.80668683138787,13,140.96406640080852,English,Festive,23.527843528001142,0,4.411580810152309
Romance,143,5.020134246283451,32,51.593681924359785,Spanish,Festive,37.78902004368205,1,4.02992122105996
Sci-Fi,126,9.21820460666785,24,174.9017876012105,Hindi,Off-Season,40.1313275619169,1,6.654138811913109
Romance,128,9.801953356826541,32,126.25251811849988,French,Winter,32.78691713311562,0,5.860965259983818
Thriller,147,4.357116851110428,27,104.67542814449637,Hindi,Festive,15.36365477087637,0,4.026920848609327
Action,122,4.806436241979406,27,29.10829449956336,Korean,Off-Season,36.20415658042874,1,4.416617958769284
Comedy,129,6.043913622833235,18,249.07272533374507,French,Winter,46.5679913298312,0,4.959335046042781
Drama,136,4.475298598730764,34,197.54612011029792,French,Winter,33.671072289952946,0,3.971333077952065
Sci-Fi,136,4.997811074339434,14,40.84175233965825,Korean,Summer,24.884855501692293,0,3.5749631786020295
Sci-Fi,139,3.119992438767003,7,228.73582738896002,Korean,Winter,15.73768030086678,0,4.142432591091663
Comedy,148,8.515671762528697,34,248.3677718902725,Spanish,Festive,19.79899918995728,0,5.037701236271487
Comedy,134,5.009281671247616,19,129.10003662251813,French,Festive,30.607103656711146,1,5.113626053492597
Comedy,117,9.143769853850147,21,124.64348343967438,Spanish,Winter,2.8379832973131065,1,5.597995153679308
Comedy,169,8.392445510652987,29,187.58386137729505,Spanish,Off-Season,18.3817884354308,0,5.136411090509539
Drama,124,5.468746369439772,20,153.77870390297758,Hindi,Winter,13.094320923151425,1,4.990800903714815
Comedy,132,2.809279449014526,1,101.13346628195524,English,Summer,36.25600695988107,1,4.072889747890647
Fantasy,112,1.1307077510004984,12,60.70247627364278,Hindi,Festive,2.322890450490687,0,2.2176186689329533
Action,86,3.5164950413728686,24,146.9667256132834,Korean,Off-Season,27.457276874738923,0,2.4862894076340583
Romance,111,8.299804001432157,15,247.12527472976925,Hindi,Summer,24.71951546553715,0,5.897905322539599
Action,126,5.987144582464234,18,227.36518902401298,Spanish,Winter,39.513388759224526,0,4.722979043574339
Action,135,7.931222722961396,18,82.56100230870695,French,Summer,1.0285279088817867,0,4.26056100053068
Sci-Fi,126,1.8922715318884054,12,29.229644498173553,Hindi,Summer,40.595130080144706,0,2.939503827038355
Fantasy,139,7.787219529181467,2,230.3312529279147,English,Summer,42.17132676914427,1,5.224489047483684
Romance,143,9.87776995759713,21,144.72835868242174,English,Summer,23.18227314277081,0,6.417857012330317
Action,143,1.23566598059277,3,23.921533774610193,Hindi,Summer,22.890872812493303,0,1.7421623947481435
Romance,125,2.201320382531311,23,80.89042886894582,Hindi,Festive,30.719969504286443,0,3.4530720847121064
Action,127,8.688589512428955,11,209.2283630329808,Korean,Festive,44.308496120105445,0,5.15651567344887
Comedy,121,4.433571007807003,11,23.207887008746706,French,Off-Season,16.079997994585145,0,3.2263652226164594
Sci-Fi,109,3.894104412042984,17,111.66364152715548,Korean,Winter,22.920797893971496,0,3.7964148664928548
Comedy,151,8.646380430457377,8,31.11630439164625,Hindi,Winter,2.6091546627360684,1,3.8213342920916666
Romance,103,8.92567747481409,3,225.3695447141643,Spanish,Summer,34.72926059671322,1,5.344725370120677
Sci-Fi,124,9.933762457633144,27,27.209893609507272,Hindi,Festive,9.037281340764414,1,4.855806034313192
Romance,129,3.255209445989615,9,241.73476371040263,Korean,Winter,43.4602651015683,0,5.020685469017526
Sci-Fi,87,6.210473647031444,4,147.18710695585568,Spanish,Winter,46.1476475552302,0,4.3104921955658
Fantasy,139,1.890211692761147,26,114.71997465780207,Hindi,Summer,33.927630758476226,0,2.920409883413231
Fantasy,119,5.537908607041608,2,96.2350153938766,Spanish,Winter,3.5688133711611965,1,3.4422930912475764
Comedy,129,8.54458430544213,5,183.61622824732086,English,Winter,13.86611000358036,0,5.051819984557937
Sci-Fi,119,3.995387337414806,4,143.49078493945376,English,Summer,34.62923936329115,0,3.783165728561146
Romance,98,5.611723591385324,8,100.40037295845977,Spanish,Winter,13.952198063773386,0,3.0907113426134667
Comedy,129,6.9961363544450235,1,138.39082755914558,Spanish,Off-Season,28.394806621577086,0,5.622371808459902
Fantasy,127,1.6433003831558577,21,140.70291486063184,English,Summer,16.572699860402977,0,2.3292848396367365
Sci-Fi,143,3.5940541257495786,10,82.81519323144319,Hindi,Off-Season,6.737158311383191,0,2.4246958809691406
Action,134,4.305227666080339,32,227.21111514491125,French,Summer,17.286338119020904,0,4.502896700713545
Sci-Fi,95,9.243378812511573,10,198.31332587464058,Hindi,Festive,39.27941887791851,0,5.583278183646029
Action,145,7.260933538062811,8,110.18674460501092,Korean,Off-Season,47.34327441847291,1,5.194335249190094
Action,140,6.6027929959264435,23,160.000327382617,Korean,Off-Season,16.39997433309584,1,4.757795144499811
Action,139,3.1621831678637973,10,135.6558498073022,Spanish,Off-Season,49.20779302594274,0,2.5550991646087526
Action,134,8.68399668796841,18,213.07153102741904,Spanish,Summer,33.849811501490954,0,6.057728114614423
Romance,113,3.0343573032895343,24,88.95260425031364,Korean,Winter,12.174091036173326,1,3.3462398224647067
Fantasy,135,7.929584203817699,19,116.66227186216715,French,Summer,41.931031571881384,0,5.088668030300276
Thriller,119,3.457044035236938,34,167.6618501502553,French,Winter,25.00983393394029,0,3.2487847307642634
Romance,177,9.529176214660597,25,96.7166412290027,English,Off-Season,5.707408340301889,1,4.751635800932539
Romance,121,1.4821674793382948,33,231.27854569079676,French,Festive,1.0871485774952987,1,2.2253838718084507
Fantasy,105,2.0081417509917583,22,139.7304794438313,French,Off-Season,3.0560215890861038,0,3.3798805215748096
Sci-Fi,119,9.038029544771254,1,99.32553944044187,Hindi,Festive,11.696838825246445,0,5.142546963633332
Fantasy,151,2.4885445704935814,23,236.0883613721848,Hindi,Festive,37.75473896321911,0,2.9502638659464604
Romance,115,6.277029883336683,3,163.41851579709473,Hindi,Winter,13.870031049517394,0,4.094721183616574
Fantasy,81,4.231720978744604,30,221.62495594504526,Korean,Off-Season,17.30833952537993,0,3.7788182849655283
Fantasy,152,6.199580918799663,5,24.367862962066788,English,Festive,38.868306049668064,0,4.077435351755506
Sci-Fi,131,6.523059144437516,14,68.74613006538729,French,Summer,3.56685625891848,0,4.724561946633273
Romance,116,5.267500115189301,14,167.08057617958065,Spanish,Summer,23.780699601827298,0,4.147260726849915
Comedy,138,5.472934112489518,19,29.251642768858996,French,Off-Season,4.782472716886817,0,3.645088605349414
Fantasy,109,7.636666888726917,3,216.57885192257262,Hindi,Off-Season,22.83779571900377,0,5.411133242606889
Thriller,104,2.644507376018378,5,112.93587828325352,French,Off-Season,15.729907788274657,0,3.0463174045754315
Action,142,7.304059799172661,6,246.7503279946658,Korean,Winter,4.625494014593339,0,4.589969980768629
Fantasy,116,1.2812769074123351,13,172.65591918499427,Spanish,Festive,39.94440652217278,1,3.2697235155143827
Action,135,8.096678651650533,20,34.20522475077445,English,Winter,37.013004587009576,0,5.201202887794561
Drama,126,4.653307748735761,26,95.98654945985338,Hindi,Winter,19.629938550388342,1,4.245159244610097
Drama,140,7.145122856487126,13,145.18806235452888,French,Winter,41.59104224530966,0,4.45848778961922
Sci-Fi,127,2.3412479410113463,32,84.43878217962356,Hindi,Winter,22.5242669295476,0,3.5164176146634105
Sci-Fi,88,9.658930366152978,30,44.722735556176,Hindi,Summer,7.555174607087719,0,4.823049926393637
Thriller,138,9.300293094109763,24,223.2653877878824,French,Off-Season,42.18404886491756,0,6.336726907383307
Sci-Fi,117,8.880779393508497,12,127.17241027483135,French,Summer,1.4383968198077515,1,5.189305716808396
Comedy,141,8.34332244333822,27,154.9048142665324,French,Festive,23.625107542101606,0,5.242962273555037
